delta,p,corr_p,t,p_t (two),p_t (one)
31,0.00756,0.00756,-2.468045055346576,0.01535262475824383,0.007676312379121915
32,0.00462,0.00462,-2.6722679397211695,0.008839703016813836,0.004419851508406918
33,0.00025,0.00025,-3.6176035155237938,0.0004728639100149224,0.0002364319550074612
34,0.03768,0.03768,-1.7808873483670984,0.07807564807828994,0.03903782403914497
35,0.11396,0.11396,-1.2035821994205813,0.23167787238962922,0.11583893619481461
36,0.17406,0.17406,-0.9391028586302186,0.3500014894250798,0.1750007447125399
37,0.06889,0.06889,-1.4837476309514477,0.14108512782430344,0.07054256391215172
38,0.21015,0.21015,-0.7951938985781812,0.428432417180155,0.2142162085900775
39,0.02903,0.02903,-1.911349698965021,0.05888266541071687,0.029441332705358435
40,0.01049,0.01049,-2.3523153291018275,0.02067665125909221,0.010338325629546105
41,0.01372,0.01372,-2.2346517841692135,0.027745622485590638,0.013872811242795319
42,0.11362,0.11362,-1.1992219232833958,0.23338052553793878,0.11669026276896939
43,0.05807,0.05807,-1.5809021615223295,0.11742747316141315,0.058713736580706576
44,0.05769,0.05769,-1.5772346051163093,0.11816836239203336,0.05908418119601668
45,0.04621,0.04621,-1.6855905590069424,0.09506035116451787,0.047530175582258936
46,0.22088,0.22088,-0.7666754720110998,0.4451265517053684,0.2225632758526842
47,0.0017,0.0017,-3.079006601483956,0.00269525050098125,0.001347625250490625
48,0.00571,0.00571,-2.5850605443689614,0.011350399162031915,0.005675199581015957
49,0.43789,0.43789,-0.16172509008950553,0.871855521633466,0.435927760816733
50,0.00431,0.00431,-2.7032727886145396,0.008114511646646831,0.004057255823323416
51,0.00118,0.00118,-3.1224829634769344,0.0023659049127313014,0.0011829524563656507
52,0.00784,0.00784,-2.4758947821880386,0.015094905053770691,0.007547452526885346
53,0.00024,0.00024,-3.6860227516193653,0.00037405801187266044,0.00018702900593633022
54,0.0007,0.0007,-3.3188576909942245,0.0012725037608792892,0.0006362518804396446
55,0.07553,0.07553,-1.432257483883895,0.15526314433642138,0.07763157216821069
56,0.00013,0.00013,-3.787324948977012,0.00026976361341690913,0.00013488180670845457
57,0.00014,0.00014,-3.8609511673124315,0.00020417275559944702,0.00010208637779972351
58,0.0172,0.0172,-2.1486716802860215,0.03426383716661557,0.017131918583307783
59,0.0293,0.0293,-1.9151977606584618,0.05851353149005816,0.02925676574502908
60,0.07804,0.07804,-1.4030815309510287,0.1637848868535424,0.0818924434267712
61,0.00075,0.00075,-3.30917621751839,0.0013153760347428406,0.0006576880173714203
62,0.00301,0.00301,-2.8600319138909205,0.005185293053729165,0.0025926465268645824
63,0.00041,0.00041,-3.485694707179062,0.0007361572597246958,0.0003680786298623479
64,0.00472,0.00472,-2.6561447403523104,0.009239760396321581,0.0046198801981607905
65,0.02036,0.02036,-2.055126073357057,0.042676306057777266,0.021338153028888633
66,0.01009,0.01009,-2.3555957359921713,0.020581384328573534,0.010290692164286767
67,1e-05,1e-05,-4.331940558138387,3.586125946627483e-05,1.7930629733137414e-05
68,0.00026,0.00026,-3.609666156464832,0.0004913340110796938,0.0002456670055398469
69,0.00014,0.00014,-3.936595248668039,0.00015558755660519222,7.779377830259611e-05
70,0.00029,0.00029,-3.6632952346715437,0.0004040522104733367,0.00020202610523666834
71,0.0002,0.0002,-3.814085986253945,0.00024090447263828488,0.00012045223631914244
72,1e-05,1e-05,-4.665503776368824,1.0007333641979044e-05,5.003666820989522e-06
73,8e-05,8e-05,-4.003242294541092,0.00012156095772553523,6.078047886276761e-05
74,0.00028,0.00028,-3.66554015884929,0.0004031034785176458,0.0002015517392588229
75,4e-05,4e-05,-4.222230588030141,5.430686109785533e-05,2.7153430548927666e-05
76,3e-05,3e-05,-4.369016987422944,3.109931430925234e-05,1.554965715462617e-05
77,0.00306,0.00306,-2.8361538656491474,0.005631698683835607,0.0028158493419178036
78,0.0,1e-05,-5.374681794334539,5.22103912096698e-07,2.61051956048349e-07
79,3e-05,3e-05,-4.387865695963233,2.898211774650703e-05,1.4491058873253516e-05
80,1e-05,1e-05,-5.868145407662141,6.261515169577667e-08,3.1307575847888336e-08
81,0.00048,0.00048,-3.478583607952942,0.0007579868629747461,0.00037899343148737306
82,0.00105,0.00105,-3.2022608929853678,0.0018425005302905848,0.0009212502651452924
83,0.0,1e-05,-4.898188211510832,3.832973650928419e-06,1.9164868254642094e-06
84,6e-05,6e-05,-4.129514864450735,7.654799040487702e-05,3.827399520243851e-05
85,5e-05,5e-05,-4.345533802357054,3.453705399795489e-05,1.7268526998977444e-05
86,0.00044,0.00044,-3.536877536339415,0.0006295962308182071,0.00031479811540910353
87,0.06045,0.06045,-1.5620498919055863,0.12152733237186909,0.060763666185934546
88,0.00444,0.00444,-2.686987620119712,0.008590105401748899,0.004295052700874449
89,0.0,1e-05,-5.242873102126632,9.160320093280237e-07,4.5801600466401187e-07
90,0.0,1e-05,-5.043211753498127,2.1123190911991476e-06,1.0561595455995738e-06
91,0.0,1e-05,-4.983175288635171,2.7511093635191626e-06,1.3755546817595813e-06
92,0.0,1e-05,-7.350692119375879,6.125669221740484e-11,3.062834610870242e-11
93,8e-05,8e-05,-4.0289954940755806,0.00011175766923226377,5.5878834616131885e-05
94,1e-05,1e-05,-5.036522701488763,2.2003359782981524e-06,1.1001679891490762e-06
95,0.00074,0.00074,-3.301894650400542,0.0013418445556351655,0.0006709222778175828
96,1e-05,1e-05,-5.079675300596648,1.8063719548372178e-06,9.031859774186089e-07
97,0.0,1e-05,-5.575595675878213,2.925570045416146e-07,1.462785022708073e-07
