dist,p,t,p_t_2,p_t_1,oddsratio,p_f_2,p_f_1,chi2,p_chi_2,p_chi_1,dof,ex
0.45439999999999403,0.12851,0.9280049290049758,0.36586548478512326,0.18293274239256163,1.1550521147385648,0.2821520001124984,0.1410760000562492,1.1566662397540983,0.2821580074626896,0.1410790037313448,1,"[[ 244.  256.]
 [ 244.  256.]]"
0.454499999999994,0.05887,1.2082637855830645,0.24591075347976027,0.12295537673988013,1.2223249857712009,0.12844101404234384,0.06422050702117192,2.310738112335571,0.1284830258889564,0.0642415129444782,1,"[[ 236.5  263.5]
 [ 236.5  263.5]]"
0.454599999999994,0.01404,2.990251802008661,0.00893651192850188,0.00446825596425094,1.3270783492822966,0.030726586608383337,0.015363293304191668,4.665221900714716,0.03077944582463819,0.015389722912319095,1,"[[ 226.5  273.5]
 [ 226.5  273.5]]"
0.454699999999994,0.26931,1.116484391347178,0.2790751710908434,0.1395375855454217,1.0837506909432002,0.5682314720527437,0.28411573602637186,0.325688368502316,0.5682090309077468,0.2841045154538734,1,"[[ 232.  268.]
 [ 232.  268.]]"
0.454799999999994,0.02106,2.265260055278444,0.03777868513129248,0.01888934256564624,1.2932551319648093,0.04951079642317159,0.024755398211585795,3.8560927067283,0.049565630762877275,0.024782815381438637,1,"[[ 236.  264.]
 [ 236.  264.]]"
0.454899999999994,0.00763,2.54769580440965,0.020197846368015502,0.010098923184007751,1.3672316384180792,0.016178102012402676,0.008089051006201338,5.778796937717855,0.01622064021969794,0.00811032010984897,1,"[[ 244.5  255.5]
 [ 244.5  255.5]]"
0.45499999999999396,0.17716,1.188746957967405,0.2503612248951593,0.12518061244757964,1.1281306591041105,0.3748872639567519,0.18744363197837596,0.7874300452772276,0.37487835634376065,0.18743917817188033,1,"[[ 233.5  266.5]
 [ 233.5  266.5]]"
0.45509999999999395,0.15657,0.9186708028211442,0.37058779804682496,0.18529389902341248,1.1367918882410273,0.3424730365430525,0.17123651827152625,0.9011679136160464,0.342468743529044,0.171234371764522,1,"[[ 241.  259.]
 [ 241.  259.]]"
0.45519999999999394,6e-05,4.743416490252565,0.00018375333120711223,9.187666560355612e-05,1.6211180124223603,0.00018508460766005993,9.254230383002997e-05,13.946314102564102,0.00018810611645658646,9.405305822829323e-05,1,"[[ 240.  260.]
 [ 240.  260.]]"
0.45529999999999393,0.00722,2.5145305210594486,0.02235431333040883,0.011177156665204415,1.3673146473779385,0.016167835775677264,0.008083917887838632,5.779907217278881,0.016210397094416434,0.008105198547208217,1,"[[ 243.5  256.5]
 [ 243.5  256.5]]"
